family,signal_def,direction,d2d_mode,gating,trades,total_firings,firings_per_week,firings_per_day,mask_bars,WR,wr_pre_fc,wr_post_fc,agg_pf,worst_day_usd,folds_plus,weeks_present,weeks_won,weekdays_present,weekdays_won,persistence,exit_FC,exit_EOD,survival,tier
F13,Micro_RangeAccel:lo@p50,LONG,counter,standard,1098,1098,49.91,10.358,39080,82.0,82.2,82.0,1.443,-489.9,6,22,20,6,6,94.1,4,1,False,none
F13,VWAP_Sigma:hi@p50,LONG,counter,standard,957,957,43.5,9.028,27427,82.2,82.2,82.2,1.404,-381.5,6,22,20,5,5,93.9,5,1,False,none
F13,OR_High_Dist_ATR:hi@p70,LONG,counter,standard,692,692,31.45,6.528,16646,81.5,81.6,81.5,1.525,-455.5,6,22,20,5,5,93.9,2,1,False,none
F13,Micro_VolAccel:lo@p50,LONG,counter,standard,1003,1003,45.59,9.462,39666,81.4,81.6,81.4,1.398,-503.8,6,22,20,5,5,93.9,3,1,False,none
F13,AT_Score_LT:lo@p10,LONG,counter,standard,101,101,4.59,0.953,6948,86.1,86.1,86.1,1.998,-236.3,6,16,15,6,5,92.9,0,0,False,none
F13,Round_500_Dist_ATR:hi@p80,LONG,aligned,standard,10,10,0.45,0.094,28661,90.0,90.0,90.0,5.231,-18.1,4,6,5,3,3,92.3,0,0,False,surface
F13,KAMA_Dist_ATR:hi@p90,SHORT,aligned,standard,10,10,0.45,0.094,457,90.0,90.0,90.0,10.582,-40.2,3,6,5,4,4,92.3,0,0,False,surface
F13,AT_Score_LT:hi@p95,SHORT,aligned,standard,49,49,2.23,0.462,3562,87.8,89.6,87.8,3.112,-69.4,6,14,12,5,5,92.0,1,0,False,none
F13,Slope_EMA_LT:hi@p99,LONG,counter,standard,83,83,3.77,0.783,1334,88.0,88.8,88.0,3.089,-221.7,5,13,12,5,5,91.7,3,1,False,none
F13,AT_Slope_LT:hi@p99,LONG,counter,standard,81,81,3.68,0.764,1277,87.7,88.5,87.7,3.056,-221.7,5,13,12,5,5,91.7,3,1,False,none
F13,AT_Score_LT:lo@p5,LONG,counter,standard,80,80,3.64,0.755,5439,83.8,83.8,83.8,1.737,-236.3,6,12,11,6,5,91.7,0,0,False,none
F13,Micro_Hurst:hi@p99,LONG,aligned,standard,28,28,1.27,0.264,833,96.4,96.4,96.4,7.267,-89.1,4,14,13,4,4,91.3,0,0,False,surface
F13,AT_Score_ST:hi@p97,SHORT,counter,standard,50,50,2.27,0.472,2712,88.0,88.0,88.0,2.158,-129.5,5,12,11,5,5,91.3,0,0,False,none
F13,MultiDay_Slope:hi@p95,LONG,counter,standard,215,215,9.77,2.028,17871,82.8,82.8,82.8,1.482,-203.6,5,13,11,5,5,91.3,0,0,False,none
F13,Micro_BarOverlap:hi@p70,LONG,counter,standard,823,823,37.41,7.764,23222,84.0,84.0,84.0,1.625,-366.8,6,22,19,6,6,91.2,2,1,False,none
F13,Micro_VPIN:lo@p50,LONG,counter,standard,855,855,38.86,8.066,39237,83.7,83.9,83.7,1.573,-408.2,6,22,19,6,6,91.2,3,0,False,none
F13,Micro_Hurst:lo@p50,LONG,counter,standard,921,921,41.86,8.689,38917,83.5,83.4,83.5,1.548,-399.3,6,22,19,6,6,91.2,3,1,False,none
F13,Bars_Since_Flip:hi@p50,LONG,counter,standard,679,679,30.86,6.406,33769,83.1,83.3,83.1,1.496,-677.1,5,22,20,6,6,91.2,4,1,False,none
F13,Micro_BarEntropy:hi@p50,LONG,counter,standard,1013,1013,46.05,9.557,35886,82.8,83.0,82.8,1.448,-334.0,6,22,19,6,6,91.2,3,1,False,none
F13,Volume_Avg_10:hi@p90,LONG,counter,standard,770,770,35.0,7.264,6385,82.7,82.9,82.7,1.553,-556.9,6,22,19,6,6,91.2,2,1,False,none
F13,Slope_Accel_ST:hi@p60,LONG,counter,standard,736,736,33.45,6.943,26651,82.7,82.7,82.7,1.469,-320.3,6,22,19,6,6,91.2,0,1,False,none
F13,PoC_Side:==1,LONG,counter,standard,1186,1186,53.91,11.189,56782,82.6,82.6,82.6,1.387,-373.5,6,22,19,6,6,91.2,5,1,False,none
F13,Micro_RangeAccel:lo@p40,LONG,counter,standard,1076,1076,48.91,10.151,28818,82.6,82.8,82.6,1.49,-395.3,6,22,19,6,6,91.2,4,1,False,none
F13,Micro_RangeAccel:lo@p30,LONG,counter,standard,1024,1024,46.55,9.66,19423,82.3,82.6,82.3,1.477,-439.2,6,22,19,6,6,91.2,3,1,False,none
F13,D2D_Signal:==0,LONG,counter,standard,1265,1265,57.5,11.934,74499,82.1,82.1,82.1,1.38,-645.9,6,22,19,6,6,91.2,4,1,False,none
F13,PrevDay_High_Dist_ATR:lo@p50,LONG,counter,standard,1014,1014,46.09,9.566,30113,82.1,82.2,82.1,1.403,-340.5,6,22,19,6,6,91.2,4,1,False,none
F13,Micro_GarmanKlass:hi@p60,LONG,counter,standard,1289,1289,58.59,12.16,22432,82.0,82.0,82.0,1.376,-645.9,6,22,19,6,6,91.2,5,1,False,none
F13,Bar_Range:hi@p60,LONG,counter,standard,1275,1275,57.95,12.028,22051,82.0,82.0,82.0,1.382,-645.9,6,22,19,6,6,91.2,5,1,False,none
F13,Micro_BarEntropy:hi@p60,LONG,counter,standard,938,938,42.64,8.849,29281,82.0,82.2,82.0,1.349,-315.0,6,22,19,6,6,91.2,2,1,False,none
F13,TChan_A15:hi@p80,LONG,counter,standard,796,796,36.18,7.509,10912,82.0,82.1,82.0,1.424,-645.9,6,22,20,6,5,91.2,3,1,False,none
F13,Bar_Range:hi@p50,LONG,counter,standard,1295,1295,58.86,12.217,27407,81.9,81.9,81.9,1.374,-645.9,6,22,19,6,6,91.2,5,1,False,none
F13,Volume:hi@p80,LONG,counter,standard,1263,1263,57.41,11.915,11514,81.9,81.9,81.9,1.379,-645.9,6,22,19,6,6,91.2,5,1,False,none
F13,Lower_Wick:hi@p60,LONG,counter,standard,1126,1126,51.18,10.623,22276,81.9,81.9,81.9,1.384,-468.5,6,22,19,6,6,91.2,3,1,False,none
F13,Micro_RangeAccel:lo@p20,LONG,counter,standard,965,965,43.86,9.104,12003,81.9,82.1,81.9,1.448,-430.9,6,22,19,6,6,91.2,3,1,False,none
F13,Micro_GarmanKlass:hi@p50,LONG,counter,standard,1300,1300,59.09,12.264,27741,81.8,81.8,81.8,1.36,-645.9,6,22,19,6,6,91.2,5,1,False,none
F13,ATR_1M:hi@p60,LONG,counter,standard,1278,1278,58.09,12.057,22353,81.8,81.8,81.8,1.357,-645.9,6,22,19,6,6,91.2,5,1,False,none
F13,Bar_Range:hi@p70,LONG,counter,standard,1236,1236,56.18,11.66,16630,81.8,81.8,81.8,1.358,-645.9,6,22,19,6,6,91.2,5,1,False,none
F13,Volume:hi@p50,LONG,counter,standard,1299,1299,59.05,12.255,27290,81.7,81.7,81.7,1.358,-645.9,6,22,19,6,6,91.2,5,1,False,none
F13,Volume:hi@p60,LONG,counter,standard,1299,1299,59.05,12.255,21648,81.7,81.7,81.7,1.358,-645.9,6,22,19,6,6,91.2,5,1,False,none
F13,Volume:hi@p70,LONG,counter,standard,1299,1299,59.05,12.255,16525,81.7,81.7,81.7,1.353,-645.9,6,22,19,6,6,91.2,5,1,False,none
F13,Session_High_Side:==-1,LONG,counter,standard,1298,1298,59.0,12.245,76409,81.7,81.7,81.7,1.356,-645.9,6,22,19,6,6,91.2,5,1,False,none
F13,Session_Low_Side:==1,LONG,counter,standard,1294,1294,58.82,12.208,76128,81.7,81.7,81.7,1.361,-574.3,6,22,19,6,6,91.2,5,1,False,none
F13,D2D_ATR:hi@p50,LONG,counter,standard,1287,1287,58.5,12.142,27642,81.7,81.7,81.7,1.349,-645.9,6,22,19,6,6,91.2,5,1,False,none
F13,ATR_1M:hi@p50,LONG,counter,standard,1286,1286,58.45,12.132,27725,81.7,81.7,81.7,1.356,-645.9,6,22,19,6,6,91.2,5,1,False,none
F13,D2D_ATR:hi@p60,LONG,counter,standard,1276,1276,58.0,12.038,22235,81.7,81.7,81.7,1.349,-645.9,6,22,19,6,6,91.2,5,1,False,none
F13,ATR_1M:hi@p70,LONG,counter,standard,1249,1249,56.77,11.783,16994,81.7,81.8,81.7,1.354,-645.9,6,22,19,6,6,91.2,5,1,False,none
F13,D2D_ATR_MA:hi@p60,LONG,counter,standard,1232,1232,56.0,11.623,22413,81.7,81.7,81.7,1.36,-645.9,6,22,19,6,6,91.2,5,1,False,none
F13,D2D_ATR:hi@p70,LONG,counter,standard,1241,1241,56.41,11.708,16964,81.6,81.6,81.6,1.338,-645.9,6,22,19,6,6,91.2,5,1,False,none
F13,Round_100_Dist_ATR:lo@p50,LONG,counter,standard,1227,1227,55.77,11.575,30985,81.5,81.5,81.5,1.341,-657.1,6,22,19,6,6,91.2,5,1,False,none
F13,Round_500_Dist_ATR:lo@p50,LONG,counter,standard,1205,1205,54.77,11.368,31218,81.5,81.4,81.5,1.332,-645.9,6,22,19,6,6,91.2,4,1,False,none
F13,Micro_RangeAccel:lo@p10,LONG,counter,standard,823,823,37.41,7.764,5645,81.5,81.8,81.5,1.464,-386.9,6,22,19,6,6,91.2,3,1,False,none
F13,VWAP_Dist_ATR:lo@p40,LONG,counter,standard,775,775,35.23,7.311,34998,81.5,81.7,81.5,1.349,-249.8,6,22,19,6,6,91.2,3,1,False,none
F13,Micro_GarmanKlass:hi@p70,LONG,counter,standard,1244,1244,56.55,11.736,17100,81.4,81.4,81.4,1.35,-592.2,6,22,19,6,6,91.2,5,1,False,none
F13,VWAP_Sigma_ATR:lo@p50,LONG,counter,standard,1079,1079,49.05,10.179,40083,81.4,81.4,81.4,1.323,-576.6,6,22,19,6,6,91.2,4,1,False,none
F13,VA_Position:lo@p50,LONG,counter,standard,766,766,34.82,7.226,53030,81.3,81.3,81.3,1.368,-688.3,6,22,19,6,6,91.2,2,0,False,none
F13,VA_Position:lo@p40,LONG,counter,standard,670,670,30.45,6.321,44997,81.0,81.0,81.0,1.39,-381.5,5,22,20,6,6,91.2,2,0,False,none
F13,WeeklyOpen_Dist_ATR:lo@p50,LONG,counter,standard,969,969,44.05,9.142,33407,80.8,80.8,80.8,1.307,-406.3,5,22,20,6,6,91.2,4,1,False,none
F13,VWAP_Sigma_ATR:lo@p40,LONG,counter,standard,987,987,44.86,9.311,32807,80.7,80.8,80.7,1.305,-560.1,6,22,19,6,6,91.2,4,1,False,none
F13,OBVf_DirStepCount:hi@p99,SHORT,counter,standard,22,22,1.0,0.208,754,95.5,95.5,95.5,4.963,-30.5,5,11,10,5,5,90.9,0,0,False,surface
F13,Slope_Accel_ST:hi@p97,LONG,counter,standard,203,203,9.23,1.915,1144,87.7,87.7,87.7,2.294,-162.6,6,22,19,5,5,90.9,0,0,False,none
F13,Micro_VolAccel:lo@p40,LONG,counter,standard,981,981,44.59,9.255,29846,81.9,82.1,81.9,1.416,-503.8,6,22,19,5,5,90.9,3,0,False,none
F13,Micro_RangeVelocity:lo@p10,LONG,counter,standard,813,813,36.95,7.67,5447,80.8,81.0,80.8,1.403,-342.4,6,22,19,5,5,90.9,3,1,False,none
F13,ST_Flip_Event:==1,LONG,counter,standard,126,126,5.73,1.189,1999,86.5,86.5,86.5,1.918,-209.2,6,21,18,5,5,90.6,0,0,False,none
F13,Micro_Hurst:hi@p97,LONG,aligned,standard,93,93,4.23,0.877,2276,91.4,91.4,91.4,3.631,-140.6,6,20,17,5,5,90.3,0,0,False,surface
F13,RangeOsc_Val:lo@p10,LONG,aligned,standard,15,15,0.68,0.142,570,93.3,93.3,93.3,3.856,-122.6,6,9,8,5,4,90.0,0,0,False,surface
F13,PrevDay_Low_Dist_ATR:hi@p90,SHORT,counter,standard,80,80,3.64,0.755,21977,80.0,80.0,80.0,1.481,-163.6,4,10,9,5,5,90.0,0,0,False,none
F13,OR_High_Dist_ATR:lo@p50,LONG,counter,standard,191,191,8.68,1.802,30269,83.8,83.8,83.8,1.534,-233.2,6,17,14,6,6,89.7,0,0,False,none
F13,MultiDay_Slope:lo@p3,LONG,counter,standard,96,96,4.36,0.906,12676,88.5,88.3,88.5,2.31,-153.0,4,9,8,5,5,89.5,2,0,False,none
F13,Efficiency_Ratio:lo@p1,SHORT,counter,standard,44,44,2.0,0.415,1117,90.9,90.9,90.9,3.783,-133.8,5,17,15,5,5,89.3,0,0,False,surface
F13,AT_Score_LT:lo@p20,LONG,counter,standard,113,113,5.14,1.066,8141,83.2,83.2,83.2,1.911,-236.3,6,16,15,6,4,89.3,0,0,False,none
F13,AT_Score_ST:hi@p99,LONG,aligned,standard,18,18,0.82,0.17,780,94.4,94.4,94.4,4.098,-81.6,5,7,7,5,4,88.9,0,0,False,surface
F13,Session_Low_Dist_ATR:lo@p3,LONG,aligned,standard,13,13,0.59,0.123,275,92.3,92.3,92.3,2.446,-153.0,4,9,8,4,4,88.9,0,0,False,surface
F13,D2D_Persist:hi@p99,SHORT,counter,standard,41,41,1.86,0.387,1565,87.8,87.8,87.8,3.314,-46.6,6,16,13,5,5,88.9,0,0,False,none
F13,Slope_EMA_LT:hi@p95,LONG,counter,standard,148,148,6.73,1.396,2656,85.8,86.2,85.8,2.27,-221.7,5,16,14,5,5,88.9,3,1,False,none
F13,AT_Score_LT:hi@p90,SHORT,aligned,standard,68,68,3.09,0.642,5157,85.3,86.6,85.3,2.251,-111.0,6,15,12,5,5,88.5,1,0,False,none
F13,VAL_Dist_ATR:lo@p5,LONG,aligned,standard,18,18,0.82,0.17,838,94.4,94.4,94.4,4.199,-146.0,4,8,7,4,4,88.2,0,0,False,surface
F13,Micro_LogReturn:hi@p80,LONG,counter,standard,742,742,33.73,7.0,10357,86.7,86.9,86.7,1.496,-339.4,6,22,18,6,6,88.2,2,1,False,none
F13,Micro_ThrustEff:hi@p70,LONG,counter,standard,577,577,26.23,5.443,18888,86.3,86.6,86.3,1.554,-365.6,6,22,19,6,5,88.2,2,0,False,none
F13,Micro_MomoTransfer:hi@p95,LONG,counter,standard,271,271,12.32,2.557,3535,86.3,86.3,86.3,2.039,-213.2,6,22,18,6,6,88.2,0,0,False,none
F13,Micro_LogReturn:hi@p60,LONG,counter,standard,870,870,39.55,8.208,25363,85.6,85.8,85.6,1.423,-548.4,6,22,18,6,6,88.2,2,1,False,none
F13,AT_Regime_ST:==0,LONG,counter,standard,327,327,14.86,3.085,15955,85.6,85.8,85.6,2.066,-382.6,6,22,18,6,6,88.2,2,0,False,none
F13,Micro_AutoCorr:lo@p10,LONG,counter,standard,283,283,12.86,2.67,7902,85.5,85.5,85.5,2.095,-233.3,6,22,18,6,6,88.2,1,0,False,none
F13,Micro_ThrustEff:hi@p50,LONG,counter,standard,812,812,36.91,7.66,34013,85.0,85.3,85.0,1.56,-308.3,6,22,18,6,6,88.2,3,1,False,none
F13,OBVf_DirStepCount:lo@p20,LONG,counter,standard,478,478,21.73,4.509,13163,84.9,85.1,84.9,1.481,-466.6,6,22,19,6,5,88.2,2,0,False,none
F13,Micro_VPIN:lo@p40,LONG,counter,standard,750,750,34.09,7.075,31520,84.3,84.5,84.3,1.543,-448.2,6,22,18,6,6,88.2,2,0,False,none
F13,Micro_RollProxy:lo@p10,LONG,counter,standard,752,752,34.18,7.094,5574,84.2,84.3,84.2,1.418,-435.9,6,22,18,6,6,88.2,2,1,False,none
F13,Sqz_Val:hi@p50,LONG,counter,standard,472,472,21.45,4.453,23937,84.1,84.1,84.1,1.588,-381.3,6,22,18,6,6,88.2,0,0,False,none
F13,VA_Position:hi@p50,LONG,counter,standard,637,637,28.95,6.009,23378,84.0,84.1,84.0,1.613,-286.8,6,22,18,6,6,88.2,3,1,False,none
F13,Micro_Hurst:lo@p20,LONG,counter,standard,497,497,22.59,4.689,15633,83.9,83.9,83.9,1.72,-221.5,6,22,18,6,6,88.2,0,0,False,none
F13,Micro_Hurst:lo@p40,LONG,counter,standard,821,821,37.32,7.745,31223,83.8,83.7,83.8,1.545,-363.1,6,22,18,6,6,88.2,3,0,False,none
F13,Micro_MomoTransfer:hi@p90,LONG,counter,standard,469,469,21.32,4.425,7207,83.4,83.4,83.4,1.545,-294.6,6,22,19,6,5,88.2,0,0,False,none
F13,PrevDay_High_Dist_ATR:lo@p40,LONG,counter,standard,892,892,40.55,8.415,24304,83.0,82.9,83.0,1.432,-343.0,6,22,18,6,6,88.2,3,1,False,none
F13,Micro_WickImbalance:hi@p60,LONG,counter,standard,717,717,32.59,6.764,29182,83.0,82.9,83.0,1.538,-294.3,6,22,18,6,6,88.2,3,1,False,none
F13,DailyOpen_Dist_ATR:lo@p30,LONG,counter,standard,665,665,30.23,6.274,23014,83.0,83.1,83.0,1.45,-340.1,6,22,18,6,6,88.2,3,0,False,none
F13,Micro_WickImbalance:hi@p70,LONG,counter,standard,641,641,29.14,6.047,19910,83.0,82.9,83.0,1.561,-235.1,6,22,18,6,6,88.2,3,1,False,none
F13,Micro_PriceAccel:lo@p5,LONG,counter,standard,661,661,30.05,6.236,2764,82.6,82.5,82.6,1.563,-396.7,6,22,18,6,6,88.2,3,0,False,none
F13,Slope_EMA_LT:lo@p20,LONG,counter,standard,478,478,21.73,4.509,16994,82.6,82.6,82.6,1.506,-487.0,6,22,18,6,6,88.2,0,0,False,none
F13,Micro_WickImbalance:lo@p50,LONG,counter,standard,917,917,41.68,8.651,36120,82.3,82.4,82.3,1.382,-462.7,6,22,18,6,6,88.2,2,0,False,none
F13,Micro_WickImbalance:hi@p50,LONG,counter,standard,768,768,34.91,7.245,39685,82.3,82.2,82.3,1.44,-315.8,6,22,18,6,6,88.2,3,1,False,none
F13,Micro_MomoTransfer:hi@p70,LONG,counter,standard,866,866,39.36,8.17,21925,82.2,82.2,82.2,1.378,-479.8,6,22,19,6,5,88.2,0,1,False,none
F13,Micro_WickImbalance:lo@p40,LONG,counter,standard,864,864,39.27,8.151,26423,82.2,82.3,82.2,1.373,-429.4,6,22,18,6,6,88.2,2,0,False,none
F13,Slope_Accel_ST:hi@p50,LONG,counter,standard,771,771,35.05,7.274,34543,82.2,82.2,82.2,1.321,-432.9,6,22,19,6,5,88.2,0,1,False,none
F13,Micro_WickImbalance:lo@p20,LONG,counter,standard,730,730,33.18,6.887,11323,82.2,82.2,82.2,1.431,-504.5,6,22,19,6,5,88.2,0,0,False,none
F13,Volume_Avg_10:hi@p60,LONG,counter,standard,1210,1210,55.0,11.415,21672,82.1,82.1,82.1,1.377,-645.9,6,22,18,6,6,88.2,5,1,False,none
F13,D2D_Persist:lo@p40,LONG,counter,standard,1005,1005,45.68,9.481,48390,82.0,82.0,82.0,1.391,-415.2,6,22,18,6,6,88.2,4,1,False,none
F13,PrevDay_Low_Dist_ATR:lo@p40,LONG,counter,standard,960,960,43.64,9.057,28232,82.0,82.0,82.0,1.393,-569.3,6,22,19,6,5,88.2,5,1,False,none
F13,Micro_MomoTransfer:hi@p80,LONG,counter,standard,718,718,32.64,6.774,14541,82.0,82.0,82.0,1.411,-351.9,6,22,19,6,5,88.2,0,1,False,none
F13,Round_1000_Dist_ATR:lo@p50,LONG,counter,standard,1216,1216,55.27,11.472,30252,81.9,81.9,81.9,1.346,-593.4,6,22,18,6,6,88.2,4,1,False,none
F13,Micro_RangeAccel:hi@p90,LONG,counter,standard,805,805,36.59,7.594,5465,81.9,81.9,81.9,1.265,-414.6,6,22,18,6,6,88.2,2,1,False,none
F13,VAL_Side:==1,LONG,counter,standard,1273,1273,57.86,12.009,72561,81.8,81.8,81.8,1.362,-554.8,6,22,18,6,6,88.2,5,1,False,none
F13,D2D_ATR_MA:hi@p70,LONG,counter,standard,1183,1183,53.77,11.16,16880,81.8,81.9,81.8,1.371,-645.9,6,22,18,6,6,88.2,5,1,False,none
F13,Micro_Rejection:hi@p50,LONG,counter,standard,1024,1024,46.55,9.66,35500,81.8,81.9,81.8,1.403,-485.3,6,22,18,6,6,88.2,3,1,False,none
F13,Micro_BarOverlap:lo@p30,LONG,counter,standard,856,856,38.91,8.075,23035,81.8,81.7,81.8,1.325,-305.1,6,22,18,6,6,88.2,2,1,False,none
F13,Micro_RangeVelocity:lo@p50,LONG,counter,standard,1064,1064,48.36,10.038,37491,81.7,81.8,81.7,1.427,-478.2,6,22,18,6,6,88.2,3,1,False,none
F13,D2D_ATR_MA:hi@p50,LONG,counter,standard,1258,1258,57.18,11.868,27775,81.6,81.6,81.6,1.327,-645.9,6,22,18,6,6,88.2,5,1,False,none
F13,Volume_Avg_10:hi@p50,LONG,counter,standard,1247,1247,56.68,11.764,27309,81.6,81.6,81.6,1.35,-645.9,6,22,18,6,6,88.2,5,1,False,none
F13,Micro_VolAccel:hi@p70,LONG,counter,standard,1025,1025,46.59,9.67,18366,81.6,81.6,81.6,1.324,-567.0,6,22,19,6,5,88.2,4,1,False,none
F13,Micro_MicroGap:hi@p50,LONG,counter,standard,978,978,44.45,9.226,30395,81.6,81.8,81.6,1.358,-499.9,6,22,18,6,6,88.2,2,1,False,none
F13,D2D_ATR:hi@p80,LONG,counter,standard,1149,1149,52.23,10.84,11706,81.5,81.7,81.5,1.321,-657.1,6,22,18,6,6,88.2,4,1,False,none
F13,VWAP_Dist_ATR:lo@p50,LONG,counter,standard,930,930,42.27,8.774,42305,81.4,81.4,81.4,1.339,-327.5,6,22,19,6,5,88.2,4,1,False,none
F13,Micro_PriceAccel:lo@p10,LONG,counter,standard,846,846,38.45,7.981,5447,81.4,81.5,81.4,1.463,-382.1,6,22,18,6,6,88.2,4,1,False,none
F13,D2D_ATR_MA:hi@p90,LONG,counter,standard,714,714,32.45,6.736,5952,81.4,81.5,81.4,1.393,-575.1,6,22,18,6,6,88.2,2,1,False,none
F13,Micro_RangeAccel:lo@p5,LONG,counter,standard,663,663,30.14,6.255,2817,81.4,81.5,81.4,1.435,-282.7,6,22,18,6,6,88.2,2,1,False,none
F13,RangeOsc_Val:lo@p40,LONG,counter,standard,950,950,43.18,8.962,46838,81.2,81.1,81.2,1.292,-657.1,6,22,18,6,6,88.2,3,1,False,none
F13,Micro_PriceAccel:lo@p20,LONG,counter,standard,974,974,44.27,9.189,11190,81.1,81.1,81.1,1.435,-464.5,6,22,19,6,5,88.2,4,1,False,none
F13,Micro_MomoTransfer:hi@p50,LONG,counter,standard,1037,1037,47.14,9.783,35733,81.0,81.1,81.0,1.339,-536.5,6,22,18,6,6,88.2,2,1,False,none
F13,Micro_VPIN:hi@p50,LONG,counter,standard,972,972,44.18,9.17,37197,80.9,80.9,80.9,1.341,-500.0,6,22,18,6,6,88.2,3,1,False,none
F13,Micro_PriceAccel:lo@p50,LONG,counter,standard,1126,1126,51.18,10.623,37306,80.5,80.5,80.5,1.383,-560.8,6,22,19,6,5,88.2,4,1,False,none
F13,Round_500_Dist_ATR:lo@p40,LONG,counter,standard,1068,1068,48.55,10.075,25059,80.4,80.4,80.4,1.244,-647.0,6,22,18,6,6,88.2,2,1,False,none
F13,Micro_PriceAccel:lo@p40,LONG,counter,standard,1080,1080,49.09,10.189,27120,80.3,80.3,80.3,1.362,-560.8,6,22,19,6,5,88.2,4,1,False,none
F13,Bars_Since_Flip:lo@p40,SHORT,counter,standard,621,621,28.23,5.858,32182,79.4,79.9,79.4,1.353,-279.0,6,22,18,6,6,88.2,4,0,False,none
F13,Slope_EMA_LT:hi@p97,LONG,counter,standard,123,123,5.59,1.16,1938,85.4,85.8,85.4,2.279,-257.7,5,14,12,5,5,88.0,3,1,False,none
F13,MultiDay_Slope:hi@p90,LONG,counter,standard,234,234,10.64,2.208,20612,82.1,82.1,82.1,1.476,-214.3,4,15,13,5,5,88.0,0,0,False,none
F13,OR_High_Dist_ATR:hi@p60,LONG,counter,standard,911,911,41.41,8.594,22075,82.5,82.5,82.5,1.516,-581.9,6,22,18,5,5,87.9,3,1,False,none
F13,Micro_Amihud:lo@p30,LONG,counter,standard,823,823,37.41,7.764,19655,82.4,82.6,82.4,1.505,-544.5,6,22,18,5,5,87.9,2,0,False,none
F13,OR_Low_Dist_ATR:hi@p50,LONG,counter,standard,1070,1070,48.64,10.094,24866,82.1,82.0,82.1,1.411,-531.3,6,22,18,5,5,87.9,4,1,False,none
F13,VWAP_Dist_ATR:hi@p50,LONG,counter,standard,590,590,26.82,5.566,34129,82.0,82.0,82.0,1.448,-581.9,6,22,18,5,5,87.9,1,0,False,none
F13,DailyOpen_Dist_ATR:hi@p50,LONG,counter,standard,543,543,24.68,5.123,39067,82.0,81.9,82.0,1.354,-265.5,6,22,18,5,5,87.9,2,1,False,none
F13,Micro_WickImbalance:lo@p3,LONG,counter,standard,314,314,14.27,2.962,1799,81.8,82.1,81.8,1.528,-327.5,6,22,19,5,4,87.9,1,0,False,none
F13,Micro_RangeVelocity:lo@p30,LONG,counter,standard,1005,1005,45.68,9.481,18551,81.7,81.8,81.7,1.427,-501.0,6,22,18,5,5,87.9,3,1,False,none
F13,Micro_RangeVelocity:lo@p20,LONG,counter,standard,947,947,43.05,8.934,11566,81.7,81.9,81.7,1.428,-350.2,6,22,18,5,5,87.9,3,1,False,none
F13,OR_Low_Side:==-1,LONG,counter,standard,695,695,31.59,6.557,11650,81.3,81.3,81.3,1.402,-588.3,6,22,18,5,5,87.9,1,0,False,none
F13,Sqz_Val:lo@p1,SHORT,counter,standard,22,22,1.0,0.208,86,90.9,90.9,90.9,5.155,-52.4,5,13,11,5,5,87.5,0,0,False,surface
F13,Session_High_Dist_ATR:hi@p95,LONG,aligned,standard,39,39,1.77,0.368,6308,89.7,89.7,89.7,3.751,-73.1,4,7,6,5,4,87.5,0,0,False,none
F13,Round_100_Dist_ATR:hi@p50,LONG,counter,standard,317,317,14.41,2.991,45449,85.2,85.2,85.2,1.782,-193.7,5,21,18,5,5,87.5,0,0,False,none
F13,Slope_EMA_LT:lo@p5,LONG,counter,standard,228,228,10.36,2.151,5311,82.9,82.9,82.9,1.41,-376.6,6,20,16,6,6,87.5,0,0,False,none
F13,Micro_MomoTransfer:hi@p99,LONG,counter,standard,69,69,3.14,0.651,694,89.9,89.9,89.9,2.805,-153.0,4,20,18,5,5,87.1,0,0,False,none
F13,AT_Score_ST:hi@p90,SHORT,counter,standard,217,217,9.86,2.047,11306,83.4,83.4,83.4,1.386,-168.1,6,20,16,5,5,87.1,0,0,False,none
F13,AT_Slope_ST:hi@p97,SHORT,aligned,standard,32,32,1.45,0.302,143,90.6,90.6,90.6,4.029,-73.5,5,13,11,5,4,87.0,0,0,False,surface
F13,Slope_EMA_ST:lo@p5,LONG,aligned,standard,25,25,1.14,0.236,96,88.0,88.0,88.0,4.218,-113.7,5,12,10,5,5,87.0,0,0,False,none
F13,AT_Slope_ST:lo@p3,LONG,aligned,standard,23,23,1.05,0.217,84,87.0,87.0,87.0,4.079,-81.8,6,12,10,5,4,87.0,0,0,False,none
F13,Micro_GarmanKlass:lo@p40,LONG,aligned,standard,13,13,0.59,0.123,47033,92.3,92.3,92.3,4.083,-31.1,3,7,6,5,4,86.7,0,0,False,surface
F13,KAMA_Slope:hi@p95,LONG,counter,standard,12,12,0.55,0.113,97,91.7,91.7,91.7,2.21,-32.1,3,7,6,4,4,86.7,0,0,False,surface
F13,Harmonic_LLEMA:hi@p95,LONG,counter,standard,11,11,0.5,0.104,77,90.9,90.9,90.9,1.936,-32.1,3,7,6,4,4,86.7,0,0,False,surface
F13,WeeklyOpen_Dist_ATR:lo@p1,LONG,aligned,standard,76,76,3.45,0.717,1291,89.5,89.5,89.5,2.584,-237.7,5,18,16,6,5,86.7,0,0,False,none
F13,Round_500_Dist_ATR:hi@p50,LONG,counter,standard,278,278,12.64,2.623,45216,83.5,83.8,83.5,1.789,-348.1,5,19,16,5,5,86.7,1,0,False,none
F13,PrevDay_High_Dist_ATR:hi@p95,LONG,counter,standard,45,45,2.05,0.425,13453,82.2,82.2,82.2,2.148,-61.7,4,7,6,3,3,86.7,0,0,False,none
