# DOT committed-system per-trade table (spec B.2 open item 8)
# book=FROZEN ratified book (book50_signals.csv)
# dataset_rows=177251 range=2026.01.19 15:49 -> 2026.07.21 17:09
# population=FULL (BOOK F0+F1 plus gap fillers). BOOK-only = rows whose signal_name is not GAP_HURST/GAP_FB/GAP_D2D.
# oracle_sha256_12=518862bf19fb engine_sha256_12=bb498eb13ce3
signal_idx,signal_name,direction,lots,entry_bar,exit_bar,entry_time,exit_time,entry_price,exit_price,pnl,pnl_per_lot,exit_type,tiers,be_nudged,initial_risk
19,L_20_Bar_Rang+Micro_Mo+Micro_Ti,LONG,1.0,137035,137038,2026.06.09 21:41,2026.06.09 21:44,50825.8,50784.220442000005,-44.6,-44.6,SL,0,False,41.579558
25,L_26_Bars_Sin+Slope_Ac+Micro_VP,LONG,1.0,137037,137043,2026.06.09 21:43,2026.06.09 21:49,50811.25,50826.861916,12.6,12.6,BE,1,True,52.03972
24,L_25_Bars_Sin+Volume_A+Session_,LONG,2.0,137054,137057,2026.06.09 22:00,2026.06.09 22:03,50866.8,50883.3816546,27.2,13.6,BE,1,True,55.272182
24,L_25_Bars_Sin+Volume_A+Session_,LONG,1.0,137059,137064,2026.06.09 22:05,2026.06.09 22:10,50894.75,50848.807772,-48.9,-48.9,SL,0,False,45.942228
32,L_33_Slope_EM+Micro_Re+Session_,LONG,1.0,137059,137064,2026.06.09 22:05,2026.06.09 22:10,50894.75,50848.807772,-48.9,-48.9,SL,0,False,45.942228
24,L_25_Bars_Sin+Volume_A+Session_,LONG,1.0,137065,137067,2026.06.09 22:11,2026.06.09 22:13,50837.75,50853.639704,12.9,12.9,BE,1,True,52.96568
32,L_33_Slope_EM+Micro_Re+Session_,LONG,1.0,137066,137068,2026.06.09 22:12,2026.06.09 22:14,50847.75,50862.783735,12.0,12.0,BE,1,True,100.2249
24,L_25_Bars_Sin+Volume_A+Session_,LONG,2.0,137067,137070,2026.06.09 22:13,2026.06.09 22:16,50854.75,50769.676856,-176.1,-88.1,SL,0,False,85.073144
51,GAP_FB,LONG,1.0,137081,137084,2026.06.09 22:27,2026.06.09 22:30,50754.25,50794.8792076,37.6,37.6,BE,2,True,90.287128
22,L_23_VWAP_Dis+D2D_Sign+VWAP_Sid,LONG,2.0,137104,137110,2026.06.09 22:50,2026.06.09 22:56,50821.3,50866.3,84.0,42.0,BE,1,True,150.0
14,L_15_Bar_Rang+Micro_La+RangeOsc,LONG,1.25,137107,137113,2026.06.09 22:53,2026.06.09 22:59,50825.3,50848.371023600004,25.1,20.1,LF,3,True,76.903412
27,S_28_D2D_Dyna+Upper_Wi+VAH_Side,SHORT,1.0,137944,137960,2026.06.10 14:05,2026.06.10 14:21,50305.41,50455.41,-153.0,-153.0,SL,0,False,150.0
50,GAP_HURST,LONG,1.0,138047,138049,2026.06.10 15:48,2026.06.10 15:50,50645.41,50691.539143600006,43.1,43.1,BE,1,True,51.254604
22,L_23_VWAP_Dis+D2D_Sign+VWAP_Sid,LONG,1.25,138103,138108,2026.06.10 16:44,2026.06.10 16:49,50697.6,50729.3539056,35.9,28.8,BE,1,True,150.0
42,S_43_AT_Slope+Micro_Mi+Upper_Wi,SHORT,1.0,138102,138135,2026.06.10 16:43,2026.06.10 17:16,50676.6,50636.9135562,36.7,36.7,BE,1,True,132.288146
3,L_4_Micro_VP+Volume+ST_Flip_,LONG,1.25,138135,138143,2026.06.10 17:16,2026.06.10 17:24,50663.1,50700.689451,43.2,34.6,BE,1,True,150.0
49,L_50___F1_1+__F1_1+__F1_1,LONG,1.25,138135,138143,2026.06.10 17:16,2026.06.10 17:24,50663.1,50700.689451,43.2,34.6,BE,1,True,150.0
41,S_42_Slope_EM+Micro_Th+ADX_Valu,SHORT,1.0,138153,138159,2026.06.10 17:34,2026.06.10 17:40,50639.1,50592.3711,43.7,43.7,LF,4,True,77.8815
12,S_13_EMA_Osci+Micro_Hu+ADX_Valu,SHORT,1.0,138154,138160,2026.06.10 17:35,2026.06.10 17:41,50632.6,50612.7738514,16.8,16.8,LF,4,True,132.174324
41,S_42_Slope_EM+Micro_Th+ADX_Valu,SHORT,1.0,138160,138162,2026.06.10 17:41,2026.06.10 17:43,50595.6,50580.3059592,12.3,12.3,BE,1,True,50.980136
12,S_13_EMA_Osci+Micro_Hu+ADX_Valu,SHORT,1.0,138161,138163,2026.06.10 17:42,2026.06.10 17:44,50582.1,50564.2696152,14.8,14.8,BE,1,True,118.869232
51,GAP_FB,LONG,1.0,138180,138183,2026.06.10 18:01,2026.06.10 18:04,50442.1,50555.1692752,110.1,110.1,BE,1,True,150.0
11,S_12_Micro_IB+Micro_Vo+VWAP_Z,SHORT,1.0,138195,138198,2026.06.10 18:16,2026.06.10 18:19,50308.1,50284.412978,20.7,20.7,BE,1,True,78.95674
21,S_22_AT_Lookb+Sqz_Val+Micro_Ti,SHORT,1.0,138205,138209,2026.06.10 18:26,2026.06.10 18:30,50362.6,50346.9626956,12.6,12.6,BE,1,True,52.124348
38,S_39_Slope_Ac+Sqz_Val+Micro_CS,SHORT,1.0,138205,138209,2026.06.10 18:26,2026.06.10 18:30,50362.6,50346.9626956,12.6,12.6,BE,1,True,52.124348
40,S_41_AT_Slope+Sqz_Val+Micro_CS,SHORT,1.0,138205,138209,2026.06.10 18:26,2026.06.10 18:30,50362.6,50346.9626956,12.6,12.6,BE,1,True,52.124348
21,S_22_AT_Lookb+Sqz_Val+Micro_Ti,SHORT,1.0,138211,138213,2026.06.10 18:32,2026.06.10 18:34,50322.1,50303.4995248,15.6,15.6,BE,2,True,124.003168
13,S_14_Efficien+Micro_Ba+Body_Siz,SHORT,1.0,138196,138218,2026.06.10 18:17,2026.06.10 18:39,50292.1,50269.9608124,19.1,19.1,BE,1,True,147.594584
40,S_41_AT_Slope+Sqz_Val+Micro_CS,SHORT,1.0,138225,138228,2026.06.10 18:46,2026.06.10 18:49,50359.1,50197.1457632,159.0,159.0,LF,10,True,67.480932
21,S_22_AT_Lookb+Sqz_Val+Micro_Ti,SHORT,1.0,138238,138241,2026.06.10 18:59,2026.06.10 19:02,50316.1,50300.342026599996,12.8,12.8,BE,2,True,52.526578
47,S_48_Volume_R+Micro_Ro+Volume,SHORT,1.0,138238,138241,2026.06.10 18:59,2026.06.10 19:02,50316.1,50300.342026599996,12.8,12.8,BE,2,True,52.526578
21,S_22_AT_Lookb+Sqz_Val+Micro_Ti,SHORT,1.0,138241,138249,2026.06.10 19:02,2026.06.10 19:10,50284.1,50263.4288516,17.7,17.7,BE,1,True,68.903828
23,L_24_Bars_Sin+PrevDay_+OR_Low_S,LONG,1.0,138281,138284,2026.06.10 19:42,2026.06.10 19:45,50260.1,50286.423084199996,23.3,23.3,BE,1,True,87.743614
25,L_26_Bars_Sin+Slope_Ac+Micro_VP,LONG,1.0,138281,138284,2026.06.10 19:42,2026.06.10 19:45,50260.1,50286.423084199996,23.3,23.3,BE,1,True,87.743614
11,S_12_Micro_IB+Micro_Vo+VWAP_Z,SHORT,1.0,138232,138287,2026.06.10 18:53,2026.06.10 19:48,50255.6,50212.8586928,39.7,39.7,BE,1,True,142.471024
23,L_24_Bars_Sin+PrevDay_+OR_Low_S,LONG,1.0,138285,138292,2026.06.10 19:46,2026.06.10 19:53,50233.05,50255.7587712,19.7,19.7,BE,1,True,75.695904
24,L_25_Bars_Sin+Volume_A+Session_,LONG,1.0,138285,138292,2026.06.10 19:46,2026.06.10 19:53,50233.05,50255.7587712,19.7,19.7,BE,1,True,75.695904
12,S_13_EMA_Osci+Micro_Hu+ADX_Valu,SHORT,1.0,138288,138292,2026.06.10 19:49,2026.06.10 19:53,50217.05,50276.037638,-62.0,-62.0,SL,0,False,58.987638
46,S_47_Micro_Vo+Body_Siz+OR_Low_S,SHORT,1.0,138333,138336,2026.06.10 20:34,2026.06.10 20:37,50146.1,50133.5863166,9.5,9.5,LF,3,True,41.712278
21,S_22_AT_Lookb+Sqz_Val+Micro_Ti,SHORT,1.0,138326,138345,2026.06.10 20:27,2026.06.10 20:46,50196.6,50125.951809,67.6,67.6,LF,8,True,94.197588
51,GAP_FB,LONG,1.0,138345,138348,2026.06.10 20:46,2026.06.10 20:49,50191.1,50301.999863,107.9,107.9,BE,1,True,150.0
44,L_45_Micro_Mi+AT_Regim+OR_Low_S,LONG,1.25,138354,138356,2026.06.10 20:55,2026.06.10 20:57,50222.1,50245.6562616,25.7,20.6,BE,1,True,150.0
17,L_18_Micro_Vo+AT_Regim+OR_Low_S,LONG,1.25,138347,138360,2026.06.10 20:48,2026.06.10 21:01,50230.6,50267.7345982,42.7,34.1,BE,1,True,150.0
23,L_24_Bars_Sin+PrevDay_+OR_Low_S,LONG,1.25,138347,138360,2026.06.10 20:48,2026.06.10 21:01,50230.6,50267.7345982,42.7,34.1,BE,1,True,150.0
24,L_25_Bars_Sin+Volume_A+Session_,LONG,1.25,138347,138360,2026.06.10 20:48,2026.06.10 21:01,50230.6,50267.7345982,42.7,34.1,BE,1,True,150.0
31,L_32_Slope_Ac+Sqz_Stat+RangeOsc,LONG,1.25,138357,138360,2026.06.10 20:58,2026.06.10 21:01,50233.55,50255.799711800006,24.1,19.2,BE,1,True,148.331412
23,L_24_Bars_Sin+PrevDay_+OR_Low_S,LONG,1.0,138360,138365,2026.06.10 21:01,2026.06.10 21:06,50256.55,50295.200809600006,35.7,35.7,LF,5,True,42.945344
0,L_1_KAMA_Dis+Micro_Wi+OR_High_,LONG,1.25,138351,138376,2026.06.10 20:52,2026.06.10 21:17,50140.1,50247.5214062,130.5,104.4,LF,5,True,119.357118
2,L_3_KAMA_Dis+Micro_Wi+PrevDay_,LONG,1.25,138351,138376,2026.06.10 20:52,2026.06.10 21:17,50140.1,50247.5214062,130.5,104.4,LF,5,True,119.357118
51,GAP_FB,LONG,1.0,138421,138423,2026.06.10 22:02,2026.06.10 22:04,50092.6,50134.7800174,39.2,39.2,BE,1,True,93.733372
21,S_22_AT_Lookb+Sqz_Val+Micro_Ti,SHORT,1.0,138461,138463,2026.06.10 22:42,2026.06.10 22:44,50033.05,50019.7401238,10.3,10.3,BE,1,True,88.732508
27,S_28_D2D_Dyna+Upper_Wi+VAH_Side,SHORT,1.0,138474,138543,2026.06.10 22:55,2026.06.11 01:19,49981.6,49850.54632,128.1,128.1,LF,9,True,145.6152
22,L_23_VWAP_Dis+D2D_Sign+VWAP_Sid,LONG,2.0,138610,138614,2026.06.11 02:26,2026.06.11 02:30,49807.86,49826.7832794,31.8,15.9,BE,2,True,126.155196
43,L_44_Micro_Re+AT_Regim+PrevDay_,LONG,2.0,138610,138614,2026.06.11 02:26,2026.06.11 02:30,49807.86,49826.7832794,31.8,15.9,BE,2,True,126.155196
1,L_2_Micro_Mo+Micro_Ra+AT_Regim,LONG,2.0,138617,138629,2026.06.11 02:33,2026.06.11 02:45,49793.86,49834.0194904,74.3,37.2,LF,5,True,44.621656
4,L_5_OBV_Macd+Sqz_Stat+RangeOsc,LONG,2.0,138616,138633,2026.06.11 02:32,2026.06.11 02:49,49799.86,49817.339665600004,29.0,14.5,LF,3,True,58.265552
9,L_10_OBV_Macd+Micro_La+Micro_Ro,LONG,2.0,138616,138633,2026.06.11 02:32,2026.06.11 02:49,49799.86,49817.339665600004,29.0,14.5,LF,3,True,58.265552
9,L_10_OBV_Macd+Micro_La+Micro_Ro,LONG,1.25,138660,138662,2026.06.11 03:16,2026.06.11 03:18,49859.36,49880.832833,23.1,18.5,BE,2,True,143.15222
7,L_8_OBV_Macd+Micro_Mi+Micro_Ro,LONG,1.25,138661,138709,2026.06.11 03:17,2026.06.11 04:05,49909.36,49942.140262,37.2,29.8,BE,1,True,150.0
46,S_47_Micro_Vo+Body_Siz+OR_Low_S,SHORT,1.0,139397,139399,2026.06.11 15:33,2026.06.11 15:35,50098.96,50077.7534542,18.2,18.2,BE,1,True,70.688486
51,GAP_FB,LONG,1.0,139408,139411,2026.06.11 15:44,2026.06.11 15:47,50153.46,50283.3698952,126.9,126.9,BE,1,True,150.0
45,L_46_Micro_En+Micro_HL+OR_Low_S,LONG,1.25,139454,139456,2026.06.11 16:30,2026.06.11 16:32,50170.7,50204.2622612,38.2,30.6,BE,1,True,111.874204
4,L_5_OBV_Macd+Sqz_Stat+RangeOsc,LONG,2.0,139410,139457,2026.06.11 15:46,2026.06.11 16:33,50206.46,50242.034417,65.1,32.6,BE,1,True,150.0
17,L_18_Micro_Vo+AT_Regim+OR_Low_S,LONG,2.0,139410,139457,2026.06.11 15:46,2026.06.11 16:33,50206.46,50242.034417,65.1,32.6,BE,1,True,150.0
44,L_45_Micro_Mi+AT_Regim+OR_Low_S,LONG,1.25,139411,139457,2026.06.11 15:47,2026.06.11 16:33,50207.46,50234.2661574,29.8,23.8,BE,1,True,89.353858
17,L_18_Micro_Vo+AT_Regim+OR_Low_S,LONG,1.25,139459,139461,2026.06.11 16:35,2026.06.11 16:37,50154.7,50184.3510082,33.3,26.7,BE,2,True,98.836694
44,L_45_Micro_Mi+AT_Regim+OR_Low_S,LONG,1.0,139461,139470,2026.06.11 16:37,2026.06.11 16:46,50161.2,50193.477753,29.3,29.3,BE,2,True,107.59251
22,L_23_VWAP_Dis+D2D_Sign+VWAP_Sid,LONG,1.25,139470,139475,2026.06.11 16:46,2026.06.11 16:51,50270.7,50315.7,52.5,42.0,BE,1,True,150.0
9,L_10_OBV_Macd+Micro_La+Micro_Ro,LONG,1.25,139471,139475,2026.06.11 16:47,2026.06.11 16:51,50275.7,50317.217756599995,48.1,38.5,BE,1,True,138.392522
20,L_21_Bar_Rang+OBV_Macd+Micro_Ti,LONG,1.25,139471,139475,2026.06.11 16:47,2026.06.11 16:51,50275.7,50317.217756599995,48.1,38.5,BE,1,True,138.392522
26,L_27_Round_50+DailyOpe+OR_Low_S,LONG,1.25,139456,139483,2026.06.11 16:32,2026.06.11 16:59,50186.2,50276.2,108.8,87.0,LF,4,True,150.0
51,GAP_FB,LONG,1.0,139491,139495,2026.06.11 17:07,2026.06.11 17:11,50312.2,50162.2,-153.0,-153.0,SL,0,False,150.0
51,GAP_FB,LONG,1.0,139501,139505,2026.06.11 17:17,2026.06.11 17:21,50140.2,50240.769879,97.6,97.6,BE,1,True,150.0
40,S_41_AT_Slope+Sqz_Val+Micro_CS,SHORT,1.0,139509,139513,2026.06.11 17:25,2026.06.11 17:29,50250.7,50207.130836799995,40.6,40.6,LF,4,True,72.615272
42,S_43_AT_Slope+Micro_Mi+Upper_Wi,SHORT,1.0,139522,139530,2026.06.11 17:38,2026.06.11 17:46,50266.2,50228.595101399995,34.6,34.6,BE,1,True,125.349662
51,GAP_FB,LONG,1.0,139507,139540,2026.06.11 17:23,2026.06.11 17:56,50272.2,50122.2,-153.0,-153.0,SL,0,False,150.0
51,GAP_FB,LONG,1.0,139541,139552,2026.06.11 17:57,2026.06.11 18:08,50145.7,50218.479030999995,69.8,69.8,BE,2,True,150.0
51,GAP_FB,LONG,1.0,139556,139560,2026.06.11 18:12,2026.06.11 18:16,50221.2,50302.4698506,78.3,78.3,BE,1,True,150.0
7,L_8_OBV_Macd+Micro_Mi+Micro_Ro,LONG,1.25,139566,139569,2026.06.11 18:22,2026.06.11 18:25,50239.7,50267.3345276,30.8,24.6,BE,1,True,92.115092
45,L_46_Micro_En+Micro_HL+OR_Low_S,LONG,1.25,139566,139569,2026.06.11 18:22,2026.06.11 18:25,50239.7,50267.3345276,30.8,24.6,BE,1,True,92.115092
48,L_49___F1_0+__F1_0+__F1_0,LONG,1.25,139566,139569,2026.06.11 18:22,2026.06.11 18:25,50239.7,50267.3345276,30.8,24.6,BE,1,True,92.115092
14,L_15_Bar_Rang+Micro_La+RangeOsc,LONG,1.25,139567,139569,2026.06.11 18:23,2026.06.11 18:25,50247.2,50269.896983599996,24.6,19.7,BE,1,True,150.0
3,L_4_Micro_VP+Volume+ST_Flip_,LONG,1.0,139575,139577,2026.06.11 18:31,2026.06.11 18:33,50213.2,50237.5685572,21.4,21.4,BE,1,True,150.0
41,S_42_Slope_EM+Micro_Th+ADX_Valu,SHORT,1.0,139602,139609,2026.06.11 18:58,2026.06.11 19:05,50238.2,50214.3973574,20.8,20.8,BE,1,True,79.342142
37,L_38_AT_Slope+Micro_Vo+Volume,LONG,1.0,139629,139631,2026.06.11 19:25,2026.06.11 19:27,50258.7,50276.9258586,15.2,15.2,BE,1,True,60.752862
51,GAP_FB,LONG,1.0,139637,139639,2026.06.11 19:33,2026.06.11 19:35,50286.7,50373.687170799996,84.0,84.0,BE,1,True,150.0
51,GAP_FB,LONG,1.0,139671,139675,2026.06.11 20:07,2026.06.11 20:11,50192.7,50265.9720978,70.3,70.3,BE,1,True,150.0
46,S_47_Micro_Vo+Body_Siz+OR_Low_S,SHORT,1.0,139684,139687,2026.06.11 20:20,2026.06.11 20:23,50145.65,50127.332010800004,15.3,15.3,BE,1,True,61.059964
22,L_23_VWAP_Dis+D2D_Sign+VWAP_Sid,LONG,1.0,139692,139695,2026.06.11 20:28,2026.06.11 20:31,50388.26,50568.26,177.0,177.0,LF,7,True,150.0
1,L_2_Micro_Mo+Micro_Ra+AT_Regim,LONG,2.0,139693,139695,2026.06.11 20:29,2026.06.11 20:31,50582.7,50627.7,84.0,42.0,LF,3,True,150.0
7,L_8_OBV_Macd+Micro_Mi+Micro_Ro,LONG,2.0,139694,139698,2026.06.11 20:30,2026.06.11 20:34,50614.2,50659.2,84.0,42.0,BE,1,True,150.0
18,L_19_D2D_ATR_+AT_Slope+Micro_Vo,LONG,1.0,139718,139723,2026.06.11 20:54,2026.06.11 20:59,50680.2,50698.803262199996,15.6,15.6,LF,3,True,62.010874
37,L_38_AT_Slope+Micro_Vo+Volume,LONG,1.0,139718,139723,2026.06.11 20:54,2026.06.11 20:59,50680.2,50698.803262199996,15.6,15.6,LF,3,True,62.010874
50,GAP_HURST,LONG,1.0,139712,139726,2026.06.11 20:48,2026.06.11 21:02,50725.2,50784.065671799995,55.9,55.9,BE,1,True,130.812604
28,L_29_Slope_EM+Micro_HL+Micro_Re,LONG,1.0,139722,139726,2026.06.11 20:58,2026.06.11 21:02,50708.2,50732.876687799995,21.7,21.7,BE,1,True,82.255626
29,L_30_Slope_EM+Micro_HL+Micro_Or,LONG,1.0,139722,139726,2026.06.11 20:58,2026.06.11 21:02,50708.2,50732.876687799995,21.7,21.7,BE,1,True,82.255626
18,L_19_D2D_ATR_+AT_Slope+Micro_Vo,LONG,1.0,139723,139726,2026.06.11 20:59,2026.06.11 21:02,50714.7,50737.7986272,20.1,20.1,BE,1,True,150.0
14,L_15_Bar_Rang+Micro_La+RangeOsc,LONG,1.25,140820,140822,2026.06.12 16:31,2026.06.12 16:33,51134.5,51178.5588808,51.3,41.1,BE,1,True,146.862936
51,GAP_FB,LONG,1.0,140838,140842,2026.06.12 16:49,2026.06.12 16:53,50863.5,50941.8973368,75.4,75.4,BE,1,True,150.0
38,S_39_Slope_Ac+Sqz_Val+Micro_CS,SHORT,1.0,140847,140849,2026.06.12 16:58,2026.06.12 17:00,50906.0,50888.266982,14.7,14.7,BE,1,True,59.11006
40,S_41_AT_Slope+Sqz_Val+Micro_CS,SHORT,1.0,140847,140849,2026.06.12 16:58,2026.06.12 17:00,50906.0,50888.266982,14.7,14.7,BE,1,True,59.11006
22,L_23_VWAP_Dis+D2D_Sign+VWAP_Sid,LONG,2.0,140849,140853,2026.06.12 17:00,2026.06.12 17:04,50976.0,51021.0,84.0,42.0,BE,1,True,150.0
26,L_27_Round_50+DailyOpe+OR_Low_S,LONG,2.0,140849,140853,2026.06.12 17:00,2026.06.12 17:04,50976.0,51021.0,84.0,42.0,BE,1,True,150.0
26,L_27_Round_50+DailyOpe+OR_Low_S,LONG,1.25,140853,140856,2026.06.12 17:04,2026.06.12 17:07,51005.0,51035.5725224,34.5,27.6,BE,1,True,101.908408
26,L_27_Round_50+DailyOpe+OR_Low_S,LONG,1.25,140858,140860,2026.06.12 17:09,2026.06.12 17:11,51049.0,51064.5593656,15.7,12.6,BE,1,True,51.864552
45,L_46_Micro_En+Micro_HL+OR_Low_S,LONG,1.25,140858,140860,2026.06.12 17:09,2026.06.12 17:11,51049.0,51064.5593656,15.7,12.6,BE,1,True,51.864552
48,L_49___F1_0+__F1_0+__F1_0,LONG,2.0,140859,140861,2026.06.12 17:10,2026.06.12 17:12,51042.55,50991.42728,-108.2,-54.1,SL,0,False,51.12272
26,L_27_Round_50+DailyOpe+OR_Low_S,LONG,2.0,140860,140861,2026.06.12 17:11,2026.06.12 17:12,51028.0,50980.098604,-101.8,-50.9,SL,0,False,47.901396
26,L_27_Round_50+DailyOpe+OR_Low_S,LONG,1.25,140861,140865,2026.06.12 17:12,2026.06.12 17:16,50966.05,50994.8837044,32.3,25.8,BE,1,True,96.112348
26,L_27_Round_50+DailyOpe+OR_Low_S,LONG,1.0,140865,140867,2026.06.12 17:16,2026.06.12 17:18,51029.5,51053.4327406,20.9,20.9,BE,1,True,150.0
26,L_27_Round_50+DailyOpe+OR_Low_S,LONG,2.0,140868,140870,2026.06.12 17:19,2026.06.12 17:21,51016.0,51031.3734382,24.7,12.4,BE,1,True,51.244794
45,L_46_Micro_En+Micro_HL+OR_Low_S,LONG,2.0,140868,140870,2026.06.12 17:19,2026.06.12 17:21,51016.0,51031.3734382,24.7,12.4,BE,1,True,51.244794
26,L_27_Round_50+DailyOpe+OR_Low_S,LONG,1.25,140870,140874,2026.06.12 17:21,2026.06.12 17:25,50962.5,50997.724476,40.3,32.2,BE,1,True,117.41492
44,L_45_Micro_Mi+AT_Regim+OR_Low_S,LONG,1.25,140870,140874,2026.06.12 17:21,2026.06.12 17:25,50962.5,50997.724476,40.3,32.2,BE,1,True,117.41492
26,L_27_Round_50+DailyOpe+OR_Low_S,LONG,1.25,140874,140877,2026.06.12 17:25,2026.06.12 17:28,51031.0,51058.3727128,30.5,24.4,BE,1,True,150.0
26,L_27_Round_50+DailyOpe+OR_Low_S,LONG,1.25,140877,140880,2026.06.12 17:28,2026.06.12 17:31,51059.0,51077.4949472,19.4,15.5,BE,1,True,61.649824
17,L_18_Micro_Vo+AT_Regim+OR_Low_S,LONG,1.25,140873,140882,2026.06.12 17:24,2026.06.12 17:33,50979.5,51046.6679504,80.2,64.2,LF,6,True,55.973292
26,L_27_Round_50+DailyOpe+OR_Low_S,LONG,1.25,140881,140885,2026.06.12 17:32,2026.06.12 17:36,51063.5,51079.8494084,16.7,13.3,BE,1,True,54.498028
26,L_27_Round_50+DailyOpe+OR_Low_S,LONG,1.0,140892,140895,2026.06.12 17:43,2026.06.12 17:46,51029.5,51060.9567592,28.5,28.5,BE,1,True,104.855864
14,L_15_Bar_Rang+Micro_La+RangeOsc,LONG,1.0,140893,140895,2026.06.12 17:44,2026.06.12 17:46,51028.0,51055.3117702,24.3,24.3,BE,1,True,91.039234
26,L_27_Round_50+DailyOpe+OR_Low_S,LONG,1.0,140895,140900,2026.06.12 17:46,2026.06.12 17:51,51019.0,51050.247634,28.2,28.2,BE,1,True,104.15878
26,L_27_Round_50+DailyOpe+OR_Low_S,LONG,1.0,140900,140902,2026.06.12 17:51,2026.06.12 17:53,51030.5,51187.7225018,154.2,154.2,LF,9,True,74.867858
44,L_45_Micro_Mi+AT_Regim+OR_Low_S,LONG,1.0,140900,140902,2026.06.12 17:51,2026.06.12 17:53,51030.5,51187.7225018,154.2,154.2,LF,9,True,74.867858
13,S_14_Efficien+Micro_Ba+Body_Siz,SHORT,1.0,140958,140969,2026.06.12 18:49,2026.06.12 19:00,51135.5,51103.1070758,29.4,29.4,BE,1,True,150.0
13,S_14_Efficien+Micro_Ba+Body_Siz,SHORT,1.0,140971,140982,2026.06.12 19:02,2026.06.12 19:13,51054.5,51204.5,-153.0,-153.0,SL,0,False,150.0
29,L_30_Slope_EM+Micro_HL+Micro_Or,LONG,1.25,140983,140985,2026.06.12 19:14,2026.06.12 19:16,51186.0,51231.0,52.5,42.0,BE,1,True,150.0
7,L_8_OBV_Macd+Micro_Mi+Micro_Ro,LONG,1.25,140982,140986,2026.06.12 19:13,2026.06.12 19:17,51210.5,51255.5,52.5,42.0,BE,1,True,150.0
18,L_19_D2D_ATR_+AT_Slope+Micro_Vo,LONG,1.25,140982,140986,2026.06.12 19:13,2026.06.12 19:17,51210.5,51255.5,52.5,42.0,BE,1,True,150.0
28,L_29_Slope_EM+Micro_HL+Micro_Re,LONG,1.25,140982,140986,2026.06.12 19:13,2026.06.12 19:17,51210.5,51255.5,52.5,42.0,BE,1,True,150.0
35,L_36_AT_Slope+Momentum+AT_Regim,LONG,1.25,140982,140986,2026.06.12 19:13,2026.06.12 19:17,51210.5,51255.5,52.5,42.0,BE,1,True,150.0
37,L_38_AT_Slope+Micro_Vo+Volume,LONG,1.25,140982,140986,2026.06.12 19:13,2026.06.12 19:17,51210.5,51255.5,52.5,42.0,BE,1,True,150.0
6,L_7_OBV_Macd+Micro_Lo+Micro_Re,LONG,1.0,140989,140992,2026.06.12 19:20,2026.06.12 19:23,51126.5,51150.1763072,20.7,20.7,BE,1,True,78.921024
4,L_5_OBV_Macd+Sqz_Stat+RangeOsc,LONG,1.0,140993,140996,2026.06.12 19:24,2026.06.12 19:27,51160.5,51174.6933258,11.2,11.2,BE,1,True,47.311086
49,L_50___F1_1+__F1_1+__F1_1,LONG,1.0,140994,140996,2026.06.12 19:25,2026.06.12 19:27,51152.5,51169.7364928,14.2,14.2,BE,1,True,57.454976
4,L_5_OBV_Macd+Sqz_Stat+RangeOsc,LONG,1.0,140996,140998,2026.06.12 19:27,2026.06.12 19:29,51129.05,51149.3071118,17.3,17.3,BE,1,True,67.523706
6,L_7_OBV_Macd+Micro_Lo+Micro_Re,LONG,1.0,140996,140998,2026.06.12 19:27,2026.06.12 19:29,51129.05,51149.3071118,17.3,17.3,BE,1,True,67.523706
16,L_17_AT_Lookb+AT_Slope+Micro_Ro,LONG,1.25,140987,141010,2026.06.12 19:18,2026.06.12 19:41,51156.0,51184.1995818,31.5,25.2,BE,1,True,93.998606
18,L_19_D2D_ATR_+AT_Slope+Micro_Vo,LONG,1.25,140987,141010,2026.06.12 19:18,2026.06.12 19:41,51156.0,51184.1995818,31.5,25.2,BE,1,True,93.998606
37,L_38_AT_Slope+Micro_Vo+Volume,LONG,1.25,140987,141010,2026.06.12 19:18,2026.06.12 19:41,51156.0,51184.1995818,31.5,25.2,BE,1,True,93.998606
47,S_48_Volume_R+Micro_Ro+Volume,SHORT,1.0,142198,142201,2026.06.15 16:44,2026.06.15 16:47,51746.1,51724.159338599995,18.9,18.9,BE,1,True,73.135538
14,L_15_Bar_Rang+Micro_La+RangeOsc,LONG,1.25,142195,142206,2026.06.15 16:41,2026.06.15 16:52,51752.1,51780.5947044,31.9,25.5,BE,1,True,94.982348
49,L_50___F1_1+__F1_1+__F1_1,LONG,1.0,142216,142220,2026.06.15 17:02,2026.06.15 17:06,51766.1,51781.382111,12.3,12.3,LF,3,True,50.94037
51,GAP_FB,LONG,1.0,142232,142235,2026.06.15 17:18,2026.06.15 17:21,51778.15,51852.671431,71.5,71.5,BE,1,True,150.0
51,GAP_FB,LONG,1.0,142573,142625,2026.06.15 22:59,2026.06.16 01:06,51714.4,51792.23758,74.8,74.8,BE,1,True,150.0
48,L_49___F1_0+__F1_0+__F1_0,LONG,2.0,143596,143599,2026.06.16 17:17,2026.06.16 17:20,52053.7,52070.373514599996,27.3,13.7,BE,1,True,55.578382
30,L_31_Slope_EM+Micro_Ra+D2D_DirS,LONG,2.0,143609,143611,2026.06.16 17:30,2026.06.16 17:32,51966.75,51983.2689846,27.0,13.5,BE,1,True,55.063282
28,L_29_Slope_EM+Micro_HL+Micro_Re,LONG,1.0,143611,143621,2026.06.16 17:32,2026.06.16 17:42,51996.75,52015.7232522,16.0,16.0,BE,2,True,126.488348
